sample_id,text,true_label_id,true_label,svm_pred_id,svm_pred_label,svm_source,bilstm_pred_id,bilstm_pred_label,prob_clean,prob_offensive,prob_hate,svm_correct,bilstm_correct,comparison_group,text_len_chars,text_len_tokens,bilstm_oov_rate,toxic_keyword_count
102,Nhìn mặt bà này ...,0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.09559967368841171,0.012774284929037094,0.8916260600090027,False,False,both_wrong,19,7,0.0,1
858,troi ui con nay do lai cai,0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.006170574575662613,0.004104305524379015,0.9897251129150391,False,False,both_wrong,26,7,0.0,2
945,khôn thế thầy lòn :)),0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.04928096756339073,0.0014348689001053572,0.9492840766906738,False,False,both_wrong,21,7,0.0,1
1410,Anh Trung weeboo =))),0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.044883642345666885,0.0016093048034235835,0.9535070657730103,False,False,both_wrong,21,7,0.0,0
1496,Mất thằng K cái nhạc dở quoãi,0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.05978504195809364,0.3484847843647003,0.5917301774024963,False,False,both_wrong,29,7,0.14285714285714285,2
5624,Cực kỳ thuyết con mẹ nó phục,0,CLEAN,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.002594980178400874,0.7976729273796082,0.1997320055961609,False,False,both_wrong,28,7,0.0,6
5905,Tùng hỏng :)))),0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.18348988890647888,0.008521825075149536,0.8079882860183716,False,False,both_wrong,15,7,0.0,2
1102,Anh ba láo nháo là Tú xiên giờ,0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.31476932764053345,0.0009269742295145988,0.6843037605285645,False,False,both_wrong,30,8,0.0,3
1224,Lina Bui dk ra đời vào năm 2k3,0,CLEAN,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.3280196189880371,0.6541251540184021,0.017855284735560417,False,False,both_wrong,30,8,0.125,1
1583,Giựt tiền của chị minh hiếu mà nổ,0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.029596857726573944,0.011369039304554462,0.9590340852737427,False,False,both_wrong,33,8,0.0,1
4146,Nó có lây qua đường máu đéo đâu,0,CLEAN,2,HATE,loaded_artifact,1,OFFENSIVE,0.021161597222089767,0.963591456413269,0.015246985480189323,False,False,both_wrong,31,8,0.0,4
843,"Con này nó rảnh, nói gì kệ nó",0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.01903904788196087,0.007447466254234314,0.9735134840011597,False,False,both_wrong,29,9,0.0,3
3068,AXi Dk đọc mà cừ ĩa🤣🤣🤣,0,CLEAN,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.4754907786846161,0.5244886875152588,2.050861803581938e-05,False,False,both_wrong,22,9,0.1111111111111111,0
3246,Ánh sáng ở cuối con đường.,0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.10000943392515182,0.0010621951660141349,0.8989283442497253,False,False,both_wrong,27,9,0.0,2
4069,Len tp chi vay ma cai mui cong vong,0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.011042049154639244,0.1787712424993515,0.8101867437362671,False,False,both_wrong,35,9,0.0,4
4333,Nguyễn Nhân link cái mã tổ nhà mày à,0,CLEAN,2,HATE,loaded_artifact,1,OFFENSIVE,0.07296529412269592,0.8836228251457214,0.043411824852228165,False,False,both_wrong,36,9,0.0,4
5039,Quang Minh xạo lồn vừa phải 🤣🤣🤣,0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.00026464593247510493,0.0001376028376398608,0.9995977282524109,False,False,both_wrong,31,9,0.0,4
5955,chỉ cần 1 đội làm điên đảo cộng đồng,0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.41438597440719604,0.05728064849972725,0.5283333659172058,False,False,both_wrong,36,9,0.0,1
6244,Xạo xạo làm youtube kiếm tiền chứ liệu gì,0,CLEAN,1,OFFENSIVE,loaded_artifact,2,HATE,0.006426156498491764,0.20562073588371277,0.7879531383514404,False,False,both_wrong,41,9,0.0,2
1029,:vv ăn đấm khong trượt phát nào anh ạ,0,CLEAN,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.0008598135318607092,0.9990776777267456,6.2464241636917e-05,False,False,both_wrong,37,10,0.0,3
1314,Con này nhin thấy ghê vậy mà ăn cái gi,0,CLEAN,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.1582149863243103,0.6361374855041504,0.2056475728750229,False,False,both_wrong,38,10,0.0,4
1476,Bịt lol chạy quanh nhà là có thật 🤣🤣,0,CLEAN,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.42690256237983704,0.5715397596359253,0.0015576798468828201,False,False,both_wrong,36,10,0.0,2
2771,Ong gia nguoi ta hong cho ra ngaoi so lay,0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.13749448955059052,0.009236814454197884,0.8532687425613403,False,False,both_wrong,41,10,0.1,4
3064,Già đầu mà non quá :)))),0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.010497120209038258,0.0032001223880797625,0.9863027930259705,False,False,both_wrong,24,10,0.0,2
5395,Thầy làm như vậy là chết cdm tụi em ròi,0,CLEAN,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.011050236411392689,0.9885997772216797,0.00035000333446078,False,False,both_wrong,39,10,0.0,5
5740,Bat hết cái bọn gây hoang mang dư luận .,0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.00010847773955902085,0.000885929970536381,0.9990056157112122,False,False,both_wrong,40,10,0.0,5
5938,Cái lồn má toàn danh hài thế này :v,0,CLEAN,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,3.6482379073277116e-05,0.9999563694000244,7.15634587322711e-06,False,False,both_wrong,35,10,0.0,5
6135,Nó bị què ko làm thế đi kieu gi dc,0,CLEAN,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.026878444477915764,0.9727563261985779,0.000365186482667923,False,False,both_wrong,34,10,0.0,1
1195,Không hiểu sao chứ nhìn chỗ này thấy cute vcl 😁,0,CLEAN,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.023604292422533035,0.9763588905334473,3.6820398236159235e-05,False,False,both_wrong,47,11,0.0,6
1315,Thầy em là phải hơn. Nhưng ngu hơn ă🤧,0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.012295463122427464,0.00047081077354960144,0.9872336387634277,False,False,both_wrong,37,11,0.0,2
1356,MinhHieu đại chó nó dao làm người đừng làm chỗ chỗ,0,CLEAN,1,OFFENSIVE,loaded_artifact,2,HATE,0.14426204562187195,0.022713277488946915,0.8330247402191162,False,False,both_wrong,50,11,0.09090909090909091,3
1514,Nghe,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.3808172941207886,0.6187169551849365,0.0004657730460166931,True,False,svm_right_bilstm_wrong,4,1,0.0,0
2000,Dc,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.461669385433197,0.5297150611877441,0.008615553379058838,True,False,svm_right_bilstm_wrong,2,1,0.0,0
2352,oh,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.4597332775592804,0.520578920841217,0.019687766209244728,True,False,svm_right_bilstm_wrong,2,1,0.0,0
2605,Bk,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.27390366792678833,0.4760746657848358,0.25002166628837585,True,False,svm_right_bilstm_wrong,2,1,0.0,0
4929,Kkkkk,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.2742501199245453,0.6856577396392822,0.04009215161204338,True,False,svm_right_bilstm_wrong,5,1,0.0,0
4940,noi,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.020524602383375168,0.9774078726768494,0.002067530993372202,True,False,svm_right_bilstm_wrong,3,1,0.0,1
5172,B52,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.3156442940235138,0.44946759939193726,0.23488809168338776,True,False,svm_right_bilstm_wrong,3,1,0.0,0
5451,oh,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.4597332775592804,0.520578920841217,0.019687766209244728,True,False,svm_right_bilstm_wrong,2,1,0.0,0
266,Kinh đấy,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.07756291329860687,0.9200432896614075,0.0023938107769936323,True,False,svm_right_bilstm_wrong,8,2,0.0,1
334,B52 😄,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.42218583822250366,0.5533509850502014,0.02446315810084343,True,False,svm_right_bilstm_wrong,5,2,0.0,0
386,Chán thế,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.011410830542445183,0.9885517358779907,3.737362567335367e-05,True,False,svm_right_bilstm_wrong,8,2,0.0,1
828,Nổ quá,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.44154566526412964,0.5547941327095032,0.003660207847133279,True,False,svm_right_bilstm_wrong,6,2,0.0,1
1266,Tạo nghiệp,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.10133226215839386,0.8796837329864502,0.018983939662575722,True,False,svm_right_bilstm_wrong,10,2,0.0,1
2831,thiện tai,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.2922532558441162,0.7064735889434814,0.001273195375688374,True,False,svm_right_bilstm_wrong,9,2,0.0,0
3596,Vâng ạ,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.13542352616786957,0.861234188079834,0.003342295065522194,True,False,svm_right_bilstm_wrong,6,2,0.0,0
4284,B52 😄,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.42218583822250366,0.5533509850502014,0.02446315810084343,True,False,svm_right_bilstm_wrong,5,2,0.0,0
4820,Bóng đời,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.15867294371128082,0.8267361521720886,0.014590935781598091,True,False,svm_right_bilstm_wrong,8,2,0.0,1
5501,kinh thế,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.06458364427089691,0.9262644052505493,0.009151989594101906,True,False,svm_right_bilstm_wrong,8,2,0.0,1
5851,Lú TBT,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.0457129180431366,0.9446465969085693,0.009640481323003769,True,False,svm_right_bilstm_wrong,6,2,0.0,1
6045,Lisa việt,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.47439470887184143,0.4896332323551178,0.035972051322460175,True,False,svm_right_bilstm_wrong,9,2,0.0,0
6364,Cu Tuấn,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.3649047315120697,0.597379744052887,0.03771557658910751,True,False,svm_right_bilstm_wrong,7,2,0.0,1
6366,Quá chán,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.2672695815563202,0.7319585680961609,0.0007719055283814669,True,False,svm_right_bilstm_wrong,8,2,0.0,1
41,best cà khịa,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.12493003159761429,0.870698869228363,0.004371114540845156,True,False,svm_right_bilstm_wrong,12,3,0.0,1
501,Bê đê hả,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.15048344433307648,0.8302241563796997,0.01929243840277195,True,False,svm_right_bilstm_wrong,8,3,0.0,1
921,Cho con voi,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.15945185720920563,0.8352033495903015,0.005344795994460583,True,False,svm_right_bilstm_wrong,11,3,0.0,2
3689,Quần lột quần,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.14978694915771484,0.6582205891609192,0.19199247658252716,True,False,svm_right_bilstm_wrong,13,3,0.0,0
3718,Tư'k,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.28282853960990906,0.6474480032920837,0.0697234645485878,True,False,svm_right_bilstm_wrong,4,3,0.0,0
4155,#ERROR!,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.2448805421590805,0.6331995725631714,0.12191987782716751,True,False,svm_right_bilstm_wrong,7,3,0.0,0
4535,Tea timeee.,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.08356493711471558,0.6341809034347534,0.282254159450531,True,False,svm_right_bilstm_wrong,11,3,0.3333333333333333,1
4654,#ERROR!,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.2448805421590805,0.6331995725631714,0.12191987782716751,True,False,svm_right_bilstm_wrong,7,3,0.0,0
4928,Mất dương chỉ,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.015710219740867615,0.9838093519210815,0.0004803731571882963,True,False,svm_right_bilstm_wrong,13,3,0.0,0
5139,#ERROR!,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.2448805421590805,0.6331995725631714,0.12191987782716751,True,False,svm_right_bilstm_wrong,7,3,0.0,0
5392,#ERROR!,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.2448805421590805,0.6331995725631714,0.12191987782716751,True,False,svm_right_bilstm_wrong,7,3,0.0,0
5420,song cham lai,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.04918506741523743,0.8189266324043274,0.1318882405757904,True,False,svm_right_bilstm_wrong,13,3,0.0,0
5716,thối quá rồi,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.4469127655029297,0.547153890132904,0.005933365318924189,True,False,svm_right_bilstm_wrong,12,3,0.0,1
5781,khịa cực mạnh,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.0028722244314849377,0.9971266388893127,1.1797875458796625e-06,True,False,svm_right_bilstm_wrong,13,3,0.0,1
6621,Ăn trộm được,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.4014849364757538,0.5974734425544739,0.0010416628792881966,True,False,svm_right_bilstm_wrong,12,3,0.0,2
503,Ca sĩ cây atm,0,CLEAN,0,CLEAN,loaded_artifact,2,HATE,0.07053836435079575,0.017513224855065346,0.9119484424591064,True,False,svm_right_bilstm_wrong,13,4,0.0,0
723,Sniper ...,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.43205127120018005,0.5364195704460144,0.03152909874916077,True,False,svm_right_bilstm_wrong,10,4,0.25,0
838,Anh Trung ma mị,0,CLEAN,0,CLEAN,loaded_artifact,2,HATE,0.0022322731092572212,0.0001614206557860598,0.9976062774658203,True,False,svm_right_bilstm_wrong,15,4,0.0,1
1003,Hết bốc phét nhé,0,CLEAN,0,CLEAN,loaded_artifact,2,HATE,0.1840975433588028,0.004231874365359545,0.8116706609725952,True,False,svm_right_bilstm_wrong,16,4,0.0,1
1163,Giac phuong bac ma,0,CLEAN,0,CLEAN,loaded_artifact,2,HATE,0.22793981432914734,0.04735926166176796,0.7247009873390198,True,False,svm_right_bilstm_wrong,18,4,0.0,3
1634,Thời thế đảo điên,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.05035421997308731,0.9492791295051575,0.0003666409756988287,True,False,svm_right_bilstm_wrong,17,4,0.0,1
1679,true :)),0,CLEAN,0,CLEAN,loaded_artifact,2,HATE,0.45064717531204224,0.028296278789639473,0.521056592464447,True,False,svm_right_bilstm_wrong,8,4,0.25,0
1776,Xuyến Nguyễn no no,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.1421714425086975,0.8560011982917786,0.0018273594323545694,True,False,svm_right_bilstm_wrong,18,4,0.0,3
1932,Haha lạy mấy mẹ,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.001074463129043579,0.977185845375061,0.021739711984992027,True,False,svm_right_bilstm_wrong,15,4,0.0,3
2307,đc vl ah ưi,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.3685111701488495,0.631267786026001,0.0002210283710155636,True,False,svm_right_bilstm_wrong,11,4,0.0,1
2860,Nguyễn Hạnh gru gru,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.3107123076915741,0.6850841045379639,0.004203547723591328,True,False,svm_right_bilstm_wrong,19,4,0.5,2
3050,Chả quan tâm !,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.18427912890911102,0.7679144144058228,0.04780648648738861,True,False,svm_right_bilstm_wrong,14,4,0.0,1
3784,Chỉ còn cach này,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.3469545245170593,0.6405990123748779,0.012446479871869087,True,False,svm_right_bilstm_wrong,16,4,0.0,1
4003,Đén lức vỡ nợ,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.4684174358844757,0.5295370817184448,0.002045456552878022,True,False,svm_right_bilstm_wrong,13,4,0.5,0
4476,Tý Trương ghét nhỉ,0,CLEAN,0,CLEAN,loaded_artifact,2,HATE,0.010399345308542252,0.00016088964184746146,0.9894397854804993,True,False,svm_right_bilstm_wrong,18,4,0.0,1
4481,nhìn sếp ngon vl,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.20781511068344116,0.7919769287109375,0.00020796735771000385,True,False,svm_right_bilstm_wrong,16,4,0.0,1
4490,Đóm mạnh vcl ☻,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.11383406072854996,0.8340782523155212,0.05208767578005791,True,False,svm_right_bilstm_wrong,14,4,0.0,3
4834,dc vl anh ưi,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.4350273311138153,0.5648654699325562,0.000107206215034239,True,False,svm_right_bilstm_wrong,12,4,0.0,1
4871,Mấy fen nhanh vậy,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.3691815137863159,0.6297321915626526,0.001086283242329955,True,False,svm_right_bilstm_wrong,17,4,0.25,1
5157,Nhung ơi là nhung,0,CLEAN,0,CLEAN,loaded_artifact,2,HATE,0.3757408857345581,0.013051427900791168,0.6112076640129089,True,False,svm_right_bilstm_wrong,17,4,0.0,0
5644,CHÍNH TÃ@@,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.11182596534490585,0.8881335854530334,4.05033424613066e-05,True,False,svm_right_bilstm_wrong,10,4,0.0,0
6080,Nguyễn Dương tránh xa,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.3590271770954132,0.6187443137168884,0.022228524088859558,True,False,svm_right_bilstm_wrong,21,4,0.0,2
6540,chuaanr vl anh tôi,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.44003382325172424,0.5596089959144592,0.0003572308924049139,True,False,svm_right_bilstm_wrong,18,4,0.25,1
879,*** lung linh,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.0007661238196305931,0.9991829991340637,5.089135447633453e-05,True,False,svm_right_bilstm_wrong,13,5,0.0,0
2368,Khác nào ăn cướp !,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.1590247005224228,0.45419347286224365,0.3867819011211395,True,False,svm_right_bilstm_wrong,18,5,0.0,4
2578,Ôi cái đất nước mình,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.4859860837459564,0.510951817035675,0.003062119707465172,True,False,svm_right_bilstm_wrong,20,5,0.0,1
2969,cool =))),0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.22088561952114105,0.7639799118041992,0.01513444259762764,True,False,svm_right_bilstm_wrong,9,5,0.2,0
3437,"Dương Huỳnh Anh, chỗ",0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.12256661802530289,0.8650829195976257,0.012350429780781269,True,False,svm_right_bilstm_wrong,20,5,0.0,0
4217,Thâu tớm cả cáo 😂,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.0587671734392643,0.9391592741012573,0.002073561307042837,True,False,svm_right_bilstm_wrong,17,5,0.2,0
4339,Nát bét bè bẹt 🤣,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.02883588708937168,0.9696662425994873,0.0014978012768551707,True,False,svm_right_bilstm_wrong,16,5,0.2,2
4370,thánh vô đjch chém gió,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.364391565322876,0.6344493627548218,0.0011590848444029689,True,False,svm_right_bilstm_wrong,22,5,0.2,1
4710,Page mùi kinh :v,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.4532517194747925,0.5412213206291199,0.00552696269005537,True,False,svm_right_bilstm_wrong,16,5,0.0,2
5342,Cach noi chuyen NO wa,0,CLEAN,0,CLEAN,loaded_artifact,2,HATE,0.0012129670940339565,0.007646739017218351,0.9911403059959412,True,False,svm_right_bilstm_wrong,21,5,0.0,2
5505,Đậu phộng...,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.05120446905493736,0.9469846487045288,0.0018109111115336418,True,False,svm_right_bilstm_wrong,12,5,0.2,0
5596,Ý thức đâu hết rồi,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.4801342189311981,0.5197396278381348,0.0001261446304852143,True,False,svm_right_bilstm_wrong,18,5,0.0,1
6186,Ngủi thấy mùi đi tù,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.011196521110832691,0.9887087941169739,9.463808964937925e-05,True,False,svm_right_bilstm_wrong,19,5,0.2,3
6308,Nó ngon gì đâuuuu 😎,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.4596804678440094,0.5240283608436584,0.016291141510009766,True,False,svm_right_bilstm_wrong,19,5,0.2,1
6335,*ĐÚNG NÓ..,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.03871346637606621,0.9508095979690552,0.010476924479007721,True,False,svm_right_bilstm_wrong,10,5,0.0,2
114,hóng bro tét đít thằng tùng,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.3155028522014618,0.6842731833457947,0.00022398823057301342,True,False,svm_right_bilstm_wrong,27,6,0.0,3
565,May bede ma rau thay on,0,CLEAN,0,CLEAN,loaded_artifact,2,HATE,0.28785425424575806,0.007058321498334408,0.705087423324585,True,False,svm_right_bilstm_wrong,23,6,0.0,3
954,Thằng to nó núp chứ bạn,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.21266624331474304,0.7381969690322876,0.049136802554130554,True,False,svm_right_bilstm_wrong,23,6,0.0,2
1661,Tam sanh cái cỏi ta bà,0,CLEAN,0,CLEAN,loaded_artifact,2,HATE,0.09347474575042725,0.0041536507196724415,0.9023715853691101,True,False,svm_right_bilstm_wrong,22,6,0.16666666666666666,2
1946,Bình chữa cháy có vấn đề,0,CLEAN,0,CLEAN,loaded_artifact,2,HATE,0.4257359802722931,0.0013324671890586615,0.5729315876960754,True,False,svm_right_bilstm_wrong,24,6,0.0,1
