sample_id,text,true_label_id,true_label,svm_pred_id,svm_pred_label,svm_source,bilstm_pred_id,bilstm_pred_label,prob_clean,prob_offensive,prob_hate,svm_correct,bilstm_correct,comparison_group,text_len_chars,text_len_tokens,bilstm_oov_rate,toxic_keyword_count
1440,"Không dám mở shop vì sợ quản lý thị trường, bộ công thương sờ gáy",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999984502792358,1.4187895658324123e-06,6.073309322118803e-08,True,True,both_right,65,16,0.0,3
1441,Hlv the voice mùa sau,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9963086247444153,0.0032955878414213657,0.0003957710578106344,True,True,both_right,21,5,0.2,1
1442,Đưa lên kiểu này có khi ngày mai nó cho người ra đập bỏ luôn là hiểu nhé 😭,2,HATE,0,CLEAN,loaded_artifact,0,CLEAN,0.999908447265625,7.698066474404186e-05,1.4566259778803214e-05,False,False,both_wrong,74,19,0.0,5
1443,Đình Quang 🤣🤣🤣,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999973773956299,1.4015676015333156e-06,1.1800468655565055e-06,True,True,both_right,14,5,0.0,0
1444,Thảo Tròn,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9991023540496826,0.0002156486880267039,0.0006820163107477129,True,True,both_right,9,2,0.0,0
1445,Hoàng Thiện em xin clip được không bác .-.,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9996745586395264,4.982008249498904e-05,0.00027565486379899085,True,True,both_right,42,11,0.0,3
1446,ok de cho ck thu,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999996423721313,1.7730114620917448e-07,2.430814447507146e-07,True,True,both_right,16,5,0.0,1
1447,Chả hiểu phong cách ở đâu nh mà lố lăng vch 🙂,1,OFFENSIVE,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.009730049408972263,0.9864118099212646,0.0038580691907554865,False,True,bilstm_right_svm_wrong,45,12,0.0,6
1448,Óc ti thờ ry óc ty thờ ry,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.8764925599098206,0.009666293859481812,0.11384107172489166,True,True,both_right,25,8,0.0,1
1449,Quỳnh Giao chắc bận đi bar nên k bh rep cmt chị em :),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999613761901855,1.0963542081299238e-05,2.7705205866368487e-05,True,True,both_right,53,15,0.0,4
1450,"Ad toàn thích các ca sĩ hổi xưa nhỉ , e cx vậy",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9997734427452087,0.00010658863902790472,0.00012003059237031266,True,True,both_right,46,13,0.0,1
1451,"Đm! Thắm ơi! Lâu lắm rồi ko chửi bậy trên Fb, cơ mà đang cú quá, đéo biết giải toả ở đâu cả, viết ké ở đây nhé! Cái đcm nhà m nữa! Add bố m, bố accept xong lại chặn bố à? Đcm! Hl thế? Bố đéo rảnh để quan tâm chúng m ăn uống ngủ nghỉ chơi bời thế nào đâu! Ranh con đầu bà cmay! Chỗ cm rảnh háng vào làm mấy cái trò ăn cc như thế à? Cái đm!",2,HATE,2,HATE,loaded_artifact,2,HATE,0.00019165939011145383,0.00161118118558079,0.9981971383094788,True,True,both_right,338,99,0.020202020202020204,25
1452,"Sáng đánh răng bị chảy máu chân răng, để lâu ko chữa sẽ dẫn đến tình trạg viêm tụt lợi làm lỏng chân răg khiến răg bị xô lệch lộn xộn và rụg răg sớm. Đau nhức răg do bị sâu răng . Anh chị e nào đag bị tình trạg trên inbox mình trị dứt điểm nha",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999194145202637,2.8814267352572642e-05,5.1764036470558494e-05,True,True,both_right,243,60,0.11666666666666667,4
1453,thầy Ba bị bắt rồi ông GIÁO ạ,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9997555613517761,0.00014882850518915802,9.558629244565964e-05,True,True,both_right,29,8,0.0,2
1454,Bmay thích cười đấy vấn đề ko,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999096393585205,4.931944204145111e-05,4.0982271457323804e-05,True,True,both_right,29,7,0.14285714285714285,2
1455,Ngọc Trâm hơi thấy cưng nha 😎😘,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.999998927116394,3.0762336677980784e-07,7.717080734437332e-07,True,True,both_right,30,8,0.0,0
1456,Chó rồ nhập,1,OFFENSIVE,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.20898085832595825,0.7874638438224792,0.003555311355739832,False,True,bilstm_right_svm_wrong,11,3,0.0,1
1457,Má nó em tức ghê ớ,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.6461142301559448,0.35180968046188354,0.0020761354826390743,True,True,both_right,18,6,0.0,4
1458,Ai bắc ninh k ạ🤣🤣,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999938011169434,1.2962580058228923e-06,4.918016657029511e-06,True,True,both_right,17,7,0.0,0
1459,Một lũ ăn bám,2,HATE,2,HATE,loaded_artifact,2,HATE,0.0003029218059964478,0.005363153759390116,0.9943338632583618,True,True,both_right,13,4,0.0,3
1460,chưởi hay quả chế ơi,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9997377991676331,0.0001017724716803059,0.00016046766540966928,True,True,both_right,20,5,0.0,1
1461,Dương Quỳnh 😂,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9981119632720947,0.0017924075946211815,9.571333066560328e-05,True,True,both_right,13,3,0.0,1
1462,Đươc ! Đẻ bằng hậu môn à ?,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9996715784072876,0.000304762099403888,2.373099050601013e-05,True,True,both_right,26,8,0.0,0
1463,"phản động là những đứa dám nói ""xấu"", nói xéo, và nói lên sự thật, đi ngược với đường lối của đoảng và bọn dư lợn viên lương 3 tháng 1 củ ( á nhầm 3 củ 1 tháng)",2,HATE,2,HATE,loaded_artifact,2,HATE,0.0012172095011919737,0.00042913039214909077,0.9983536005020142,True,True,both_right,160,45,0.0,12
1464,UầY ui,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9997679591178894,0.0001235557720065117,0.00010842911433428526,True,True,both_right,6,2,0.0,0
1465,qua VN phát ngôn câu đó thì đkm xác định khỏi về :),1,OFFENSIVE,0,CLEAN,loaded_artifact,0,CLEAN,0.8860242366790771,0.0665709525346756,0.04740477353334427,False,False,both_wrong,51,14,0.0,4
1466,"Anh mày thiếu nợ giang hồ hóc môn, mày cũng thiếu nợ không dám về Việt Nam, bày đặc làm banh",2,HATE,2,HATE,loaded_artifact,0,CLEAN,0.9646478891372681,0.0002146800106856972,0.0351373665034771,True,False,svm_right_bilstm_wrong,92,23,0.0,8
1467,doanh nhân thành đạt,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999362230300903,4.700576391769573e-05,1.6769326975918375e-05,True,True,both_right,20,4,0.0,0
1468,chị ba à chị ở bên mỹ chị chửi thì ngt không hiểu chứ ở việt nam là chị chết mẹ chị rồi,2,HATE,0,CLEAN,loaded_artifact,0,CLEAN,0.5307103395462036,0.24166342616081238,0.227626234292984,False,False,both_wrong,87,23,0.0,6
1469,Có ai như t k :))))) lặng lẽ đọc và lặng lẽ ra k để lại dấu vết :)))),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9991220831871033,9.313746704719961e-05,0.0007848314708098769,True,True,both_right,69,28,0.0,0
1470,Chấp nhận và từ bỏ,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999698400497437,2.5438490411033854e-05,4.82099403598113e-06,True,True,both_right,18,5,0.0,0
1471,Chị đẹp quá chị ơi em,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999738931655884,2.9631466986757005e-06,2.3120812329580076e-05,True,True,both_right,21,6,0.0,0
1472,Áo tay dài có phải anh tôi đâu,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999639987945557,7.931391337478999e-06,2.807254895742517e-05,True,True,both_right,30,8,0.0,0
1473,y tá đây?,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.999981164932251,1.738536957418546e-05,1.3870802604287746e-06,True,True,both_right,9,4,0.0,0
1474,Thắng từ thầy giáo chuyển nghề thầy phù thuỷ =))),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9997726082801819,4.342144893598743e-05,0.0001840020704548806,True,True,both_right,49,13,0.0,1
1475,Hai thằng mặt ng dạ thú tụi mày sẻ bị quả báo.,2,HATE,2,HATE,loaded_artifact,0,CLEAN,0.5613207817077637,0.0003836819960270077,0.43829554319381714,True,False,svm_right_bilstm_wrong,46,13,0.0,6
1476,Bịt lol chạy quanh nhà là có thật 🤣🤣,0,CLEAN,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.42690256237983704,0.5715397596359253,0.0015576798468828201,False,False,both_wrong,36,10,0.0,2
1477,Nho Lâm lây nhanh kinh khủng thiệt c oi,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.7170649766921997,0.1112193837761879,0.1717156171798706,True,True,both_right,39,9,0.0,1
1478,Like chéo avt mn ơi tết nhất đến đít rồi,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999972581863403,1.4026906001163297e-06,1.3334240520634921e-06,True,True,both_right,40,10,0.0,3
1479,Việt Nam thất thủ 😞,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999804496765137,5.931683972448809e-06,1.359990710625425e-05,True,True,both_right,19,5,0.0,0
1480,do mình hiền quá .,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9998451471328735,5.095641245134175e-05,0.00010387179645476863,True,True,both_right,18,5,0.0,0
1481,Chào Bác Trần Dẩn ! Hhhihihih,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9964614510536194,0.0017069097375497222,0.0018317324575036764,True,True,both_right,29,6,0.16666666666666666,1
1482,"Bài này k hay thực sự,hay do gu âm nhạc của tao đi xuống k đi kịp thời đại 😬😬😬",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999275207519531,5.4144275054568425e-05,1.831344525271561e-05,True,True,both_right,78,24,0.0,3
1483,Cứ để Sông Tô Lịch thối như thế thì các nhà lãnh đạo mới có cớ vẽ ra dự án xử lý này nọ rút ruột ngân sách chứ làm sạch đi rồi họ lấy gì ăn ?! Chuyện ồn ào tranh chấp phá hoại các công trình thử nghiệm của người Nhật cũng là điều dễ hiểu mà.,2,HATE,0,CLEAN,loaded_artifact,2,HATE,0.13773520290851593,0.010929623618721962,0.8513351678848267,False,True,bilstm_right_svm_wrong,241,61,0.01639344262295082,6
1484,idol cứ tứt ziên với zấn đề nhứt hớt cạ đầu 😂😂😂😂,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999879598617554,5.464204150484875e-06,6.560172096214956e-06,True,True,both_right,48,15,0.06666666666666667,0
1485,Ngọc Lành Phạm Xuân Mai Phương Thảo Phạm Tường Vi Ngọc Bé Phước Hậu Trần Quốc Duy phải chi...mình cũng được vậy he cả nhà😆,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9996539354324341,0.000308661547023803,3.742486660485156e-05,True,True,both_right,122,30,0.0,2
1486,Nguyễn Quốc An thầy tui dễ dãi quá :v,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999878406524658,2.0714317372494406e-08,1.2209455235279165e-05,True,True,both_right,37,10,0.0,3
1487,Họp báo mưa gió k cho nghỉ.,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9986440539360046,5.167104973224923e-05,0.0013042566133663058,True,True,both_right,27,8,0.0,1
1488,Mặt như buê đuê ấy nhể,1,OFFENSIVE,2,HATE,loaded_artifact,0,CLEAN,0.6322343945503235,0.19399531185626984,0.17377030849456787,False,False,both_wrong,22,6,0.3333333333333333,1
1489,Việt Nam vô địch❤️,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,1.0,9.402965517324446e-09,3.134277193339585e-08,True,True,both_right,18,6,0.0,0
1490,Đi coppy ảnh của page khác không ghi nguồn. :))) kém chuyên nghiệp,1,OFFENSIVE,0,CLEAN,loaded_artifact,0,CLEAN,0.9944478273391724,0.0035340911708772182,0.002018078463152051,False,False,both_wrong,66,17,0.058823529411764705,6
1491,Lại sủa,1,OFFENSIVE,2,HATE,loaded_artifact,2,HATE,0.26576411724090576,0.012450448237359524,0.7217854857444763,False,False,both_wrong,7,2,0.0,1
1492,Cho ae nhìn kênh ba tú lần cuối,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9989144802093506,0.0009470564546063542,0.00013844527711626142,True,True,both_right,31,8,0.0,3
1493,Bạn nói như phát tự vả vào mồm bạn vậy! Tự chơi 1 mình đi chứ thế này đ ai dám chơi cùng,2,HATE,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.04147954657673836,0.7941131591796875,0.16440729796886444,False,False,both_wrong,88,24,0.0,5
1494,Cho em làm fan cứng với em rất thích anh với anh Hiếu lợn ạ :'(,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9970186948776245,0.0025912660639733076,0.0003900236915796995,True,True,both_right,63,18,0.0,2
1495,Hoàng Thị Xuân Phương lệ cay du thiên ý,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9985370635986328,2.3117641831049696e-05,0.0014398932689800858,True,True,both_right,39,9,0.0,0
1496,Mất thằng K cái nhạc dở quoãi,0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.05978504195809364,0.3484847843647003,0.5917301774024963,False,False,both_wrong,29,7,0.14285714285714285,2
1497,Quang Quang Tường cãi lộn cát không,1,OFFENSIVE,0,CLEAN,loaded_artifact,0,CLEAN,0.9948012828826904,0.0010788192739710212,0.0041199736297130585,False,False,both_wrong,35,7,0.0,1
1498,nghe rất khoa học nhưng thực ra là rất tự nhiên :)),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999507665634155,3.2565335459366906e-06,4.5962933654664084e-05,True,True,both_right,51,14,0.0,0
1499,nguoi ta co tien lam rang gia.cgu.bon minh tien dau.lam.bactram trieu do bo,0,CLEAN,2,HATE,loaded_artifact,0,CLEAN,0.8618074655532837,0.008195973932743073,0.12999659776687622,False,True,bilstm_right_svm_wrong,75,21,0.09523809523809523,5
1500,Thời trang với thời chủng nhìn mất hết cảm tình 😬😬,1,OFFENSIVE,0,CLEAN,loaded_artifact,0,CLEAN,0.9487731456756592,0.05111667886376381,0.00011013224866474047,False,False,both_wrong,50,12,0.0,0
1501,Bọn dầy tớ chấp chi.,2,HATE,0,CLEAN,loaded_artifact,2,HATE,0.01371324434876442,0.41497594118118286,0.571310818195343,False,True,bilstm_right_svm_wrong,20,6,0.0,1
1502,Nguyễn Hoạt xin hỏi bác làm j mà lương cao vậy. Sau e còn hướng,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999879598617554,7.756776540190913e-06,4.298931798984995e-06,True,True,both_right,63,16,0.0,3
1503,Kim Phượng thế con ngu ở hà nội p nó cũng nhảy bông nhông khắp nơi đó p,1,OFFENSIVE,0,CLEAN,loaded_artifact,2,HATE,0.002117879455909133,0.00022479851031675935,0.997657299041748,False,False,both_wrong,71,18,0.0,5
1504,Lê Thuần Triệu official v là chưa coi clip TD nói vàng ma so với kim cương này nọ rồi. Fan làm gì là 1 chuyện mắc mớ gì lôi MH dô.,0,CLEAN,0,CLEAN,loaded_artifact,2,HATE,0.06271401792764664,0.06119484081864357,0.8760911822319031,True,False,svm_right_bilstm_wrong,130,34,0.0,6
1505,Ad cho a vao group voi,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999369382858276,4.9657581257633865e-05,1.3340249097382184e-05,True,True,both_right,22,6,0.0,1
1506,đâu đây bác,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9997276663780212,0.00027067039627581835,1.7255334796573152e-06,True,True,both_right,11,3,0.0,1
1507,Ghê vãi,1,OFFENSIVE,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.37456372380256653,0.6235032677650452,0.0019330173963680863,True,True,both_right,7,2,0.0,2
1508,"Dương Dương chắc nó tồn tại lâu r nhưng chưa có biểu hiện vì phan thiết nóng , nay nó trở lạnh nên virus nó hoạt động",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.8376738429069519,0.16033196449279785,0.0019943020306527615,True,True,both_right,117,27,0.0,1
1509,Xót xa :v,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9925334453582764,0.0008784335223026574,0.00658810418099165,True,True,both_right,9,4,0.0,0
1510,KHẨU TRANG KHÁNG KHUẨN 2 LỚP CAO CẤP,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999605417251587,1.5912053640931845e-05,2.3569053155370057e-05,True,True,both_right,36,8,0.0,1
1511,Cmm dụng tới cô Minh Hiếu tao kéo ae tao đập chết mẹ mài đó,2,HATE,0,CLEAN,loaded_artifact,0,CLEAN,0.9842501878738403,0.014601918868720531,0.0011478941887617111,False,False,both_wrong,59,15,0.0,10
1512,Anh có thích đấu kiếm k ạ:)),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.983910083770752,0.00031861846218816936,0.015771329402923584,True,True,both_right,28,10,0.0,0
1513,Và cả kiểu này nữa,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9400814175605774,0.04928284138441086,0.01063570287078619,True,True,both_right,18,5,0.0,0
1514,Nghe,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.3808172941207886,0.6187169551849365,0.0004657730460166931,True,False,svm_right_bilstm_wrong,4,1,0.0,0
1515,Bọn nó là Doanh Nghiệp nhà nước đó ....,0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.11511871963739395,0.43527159094810486,0.4496097266674042,False,False,both_wrong,39,12,0.0,4
1516,sau bao nhiêu năm tôi mới chợt nhận ra một điều là NGƯỜI CÓ TIỀN NÓI GÌ CŨNG THÀNH ĐẠO LÝ hết :),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9967828989028931,0.0031578983180224895,5.913407221669331e-05,True,True,both_right,96,24,0.0,3
1517,Cc thầy eie,2,HATE,2,HATE,loaded_artifact,2,HATE,0.004345768131315708,0.0013371622189879417,0.9943171143531799,True,True,both_right,11,3,0.0,1
1518,Dạo này đồ rẻ các chú ạ :((,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9431433081626892,0.05635205656290054,0.0005045916186645627,True,True,both_right,27,10,0.0,1
1519,Chẳng biết sau này sẽ đi về đâu,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9978997707366943,0.0012382690329104662,0.0008620299049653113,True,True,both_right,31,8,0.0,1
1520,Con chào bố Phùng Độ ah🙄 con là vợ anh Tùng Sói đâyy🙊,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9933702945709229,0.0007922908407635987,0.005837327800691128,True,True,both_right,53,15,0.13333333333333333,4
1521,đúng vl a ạ,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.817477285861969,0.18244865536689758,7.406853546854109e-05,True,True,both_right,11,4,0.0,2
1522,đứng thế lốp nó nổ nó bắn cho cái thì đéo còn bánh mỳ với nước lã mà uống,0,CLEAN,1,OFFENSIVE,loaded_artifact,2,HATE,0.018741818144917488,0.013478475622832775,0.9677796959877014,False,False,both_wrong,73,19,0.0,8
1523,cho a bu voi,1,OFFENSIVE,0,CLEAN,loaded_artifact,0,CLEAN,0.9988093376159668,0.0008152949740178883,0.0003753700293600559,False,False,both_wrong,12,4,0.0,2
1524,về stream nhanh còn kịp anh ei😂,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9950732588768005,0.004914494697004557,1.2195327144581825e-05,True,True,both_right,31,8,0.0,0
1525,Má cái ông già này. Trẻ trâu Việt Nam nó chém ko trượt phát lào chứ ở đó mà súng bắn ko trúng...,2,HATE,2,HATE,loaded_artifact,2,HATE,0.01554606668651104,0.011920918710529804,0.9725330471992493,True,True,both_right,114,55,0.0,4
1526,Nghe cô nói chuyện đáng yêu mà duyên lắm luôn,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999145269393921,7.660909614060074e-05,8.859641638991889e-06,True,True,both_right,45,10,0.0,2
1527,Siêu tập đoàn,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9167274236679077,0.0043487693183124065,0.0789237916469574,True,True,both_right,13,3,0.0,0
1528,Huy VõHuy Võ đi đọc cmt dạo là có ngay,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9916282892227173,0.007774310186505318,0.0005973922088742256,True,True,both_right,38,10,0.1,2
1529,Ko lên lại hơi phí :v,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999419450759888,3.749071993297548e-06,5.4385236580856144e-05,True,True,both_right,23,10,0.0,0
1530,Anh ra rồi nè 😗,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999454021453857,1.1144449672428891e-05,4.3489751988090575e-05,True,True,both_right,15,5,0.0,0
1531,"Hào Quang ok,ko phải m1 là đc tớ đi làm m1",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999395608901978,8.670511306263506e-06,5.1712086133193225e-05,True,True,both_right,42,13,0.15384615384615385,0
1532,@Phú Đại GMTV cái này tao nói trc khi cô ra clip nhá thằng kia,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9968906044960022,0.0025086705572903156,0.0006007428164593875,True,True,both_right,62,16,0.0,7
1533,Ủa lạc đâu ra mấy con chó này thế =)) Tao bảo cno sống chậm thôi chứ tao bảo ông bà già chúng m sống chậm à mà vào sủa :))?,2,HATE,2,HATE,loaded_artifact,2,HATE,0.0018268609419465065,3.718601874425076e-05,0.9981359243392944,True,True,both_right,123,36,0.0,13
1534,Ai lớp du . chu cờ mo =))),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9995437264442444,5.504491491592489e-05,0.0004012399003840983,True,True,both_right,26,11,0.0,1
1535,Vui là được,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999533891677856,2.892863267334178e-05,1.7617516277823597e-05,True,True,both_right,11,3,0.0,0
1536,Nguyễn Vũ Thùy Vy :)))) Thái Tuyết Hồng nhà mình ít nuôi heo lại đi hé :)))),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.999890923500061,1.6174752090591937e-05,9.28617810131982e-05,True,True,both_right,76,25,0.0,2
1537,"Ý thức tự cách ly của chị là rất tốt, nhưng xin chia buồn",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9832767248153687,0.0031390893273055553,0.013584244064986706,True,True,both_right,57,15,0.0,4
1538,ghê gớm,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.8732870221138,0.1220623031258583,0.004650710616260767,True,True,both_right,7,2,0.0,1
1539,Ảnh hưởng đến công việc thì kệ cụ nhà m,2,HATE,0,CLEAN,loaded_artifact,0,CLEAN,0.9964396357536316,0.0032820694614201784,0.0002783383533824235,False,False,both_wrong,39,10,0.0,1
1540,Hoàng oh men :)),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999343156814575,4.459557203517761e-06,6.124957144493237e-05,True,True,both_right,16,6,0.0,1
1541,"Ăn thua gì, ăn mừng đón con khỉ nói tiếng Hoa cũng chết vài triệu mạng rồi.",1,OFFENSIVE,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.2251705825328827,0.6792320609092712,0.09559740871191025,False,True,bilstm_right_svm_wrong,75,19,0.0,7
1542,Rất thích bác Quang Thắng nhé😘😘😘,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.999954342842102,1.3367026667765458e-06,4.4382264604792e-05,True,True,both_right,32,9,0.0,2
1543,Dep trai moi co nhieu dua yeu,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999895095825195,7.466649549314752e-06,3.0119695111352485e-06,True,True,both_right,29,7,0.0,1
1544,Bich Miu mua toc giả ở đâu đó. định mua cái kẹp hic,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9802371859550476,0.008057933300733566,0.011704823933541775,True,True,both_right,51,14,0.07142857142857142,3
1545,"Lên núi làm hảo hán, cướp của quan tham chia cho dân nghèo. Về đầu thú là tội chết.",1,OFFENSIVE,2,HATE,loaded_artifact,1,OFFENSIVE,0.00974577758461237,0.9512839317321777,0.03897032514214516,False,True,bilstm_right_svm_wrong,83,22,0.0,6
1546,thằng chụp ảnh làm trong này chắc cbi bị điều tra :3,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9997296929359436,0.00014701311010867357,0.00012324698036536574,True,True,both_right,52,13,0.0,1
1547,Mua ở đâu v ta,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999850988388062,1.2789166248694528e-05,2.146299948435626e-06,True,True,both_right,14,5,0.0,1
1548,Phương Linh trend cánh hoa thây haha,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999985694885254,3.6015256910104654e-07,1.0642065717547666e-06,True,True,both_right,36,7,0.0,0
1549,cả đoàn trốn trại...nói chuyện điên khùng,2,HATE,2,HATE,loaded_artifact,2,HATE,0.015559951774775982,0.03141286224126816,0.9530271887779236,True,True,both_right,41,11,0.0,6
1550,Thật sự vô nghe ko thý hay. Ko có điểm nhấn lun. Giọng vs bài hát ko ăn nhập. Ko dám nói sợ fan jack la :(,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999899864196777,7.529076356149744e-06,2.460907580825733e-06,True,True,both_right,106,31,0.03225806451612903,5
1551,Cô Dễ thương quá đi 😊😊,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999998807907104,1.9116924931950052e-08,7.854228556425369e-08,True,True,both_right,22,7,0.0,0
1552,minh hieu oi.em mặc đô y như mua mấy tấm vải đây lên hòm trong đám ma. dem ve may đô ha em.quan ao gi như giấy tiền vàng bạc may len vay troi.ngay truoc.chửi nguoi ta ca qua..chửi co văn co tư..hau quả là 120 chay..roi bay giờ bien hô noi ko biet ai.bieu chui.phai nghe loi đê chui.may đâu phải con nit.dau phai thần kinh..đâu phải an mai.chửi đê co cơm ăn..may chùi quá trời nên quả báo đến quá nhanh.ko ai ngờ nhanh đến như vậy,2,HATE,2,HATE,loaded_artifact,2,HATE,0.1195063441991806,0.020438339561223984,0.8600553274154663,True,True,both_right,429,125,0.016,18
1553,Thiên linh linh địa linh linh :)),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9998860359191895,3.2845302939676913e-06,0.00011066081788158044,True,True,both_right,33,9,0.0,0
1554,Các táo cũng chơi liên quân à. Hóng các pha compat,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9998451471328735,2.9593835279229097e-05,0.00012532281107269228,True,True,both_right,50,12,0.08333333333333333,1
1555,Của em bị lỗi gì rồi á Thầy ??,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9978017210960388,0.0008483025012537837,0.0013499463675543666,True,True,both_right,30,10,0.0,0
1556,Vậy đủ chậm chưaaa đumaaaaaaaa,1,OFFENSIVE,0,CLEAN,loaded_artifact,0,CLEAN,0.6987291574478149,0.2878110706806183,0.013459816575050354,False,False,both_wrong,30,5,0.4,1
1557,Tuyển CTV k ad?,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9992844462394714,3.021541124326177e-05,0.0006852883379906416,True,True,both_right,15,5,0.2,0
